Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2016-12-26,Blue Velvet,1986,https://boxd.it/cJk7T,4.5,Yes,"<i>Substance is a word I value quite highly when I discuss the films I love...</i>

It's the meat which holds a film together, a bit like the elmers glue you might see the employers at a pottery shop utilizing, or like taffy sticking between two opposing thumbs. 

Substance is what gives films a landing pad onto which every other visceral and stylistic quality can be stacked on top of. In essence, it's the necessary bedrock.

However, some films in particular manage to get away with the ultimate crime; little or even no substance. Yet even in spite of this seemingly apparent fact, they still manage to delight and exhilarate in odd and immdeiate ways.

<i>Blue Velvet</i> is a film which, in my mind, has no pretense of being anymore than what it is; a fun, well-crafted, pulpy, and witty shocker of a mystery. It's surrealist pleasure from top to bottom, with an affective roller-coaster ride of a story, and an undeniably legendary performance from Dennis Hopper.

<i>Is it a masterpiece? No. </i>
<i>Is it Lynch's best? I don't think so.</i>

However, it's still a ton of eerie, unpredicable, and exacting fun. 

I still can't deny though that, in sharp contrast with <i>Eraserhead, Mulholland Drive,</i> and <i>Lost Highway</i>, all of which get better with each subsequent viewing, <i>Blue Velvet</i> grows not any worse in my mind, but let's just say, it's simplicity becomes more and more apparent.

I say this because I hear many claiming <i>Blue Velvet</i> as Lynch's best film, to which I strongly object due to, well, what I've just said. The simplicity is apparent and even intentional; right from the start of the film we're presented with the intentionally static and innocent portrayal of 50s/80s suburbia, which of course sits atop the mostly silent, but still ever-present undergrowth of Beatles and insects.

However, Lynch does not criticize or subvert the peaceful suburbia above with this clear metaphor, he's merely contrasting it's beauty and innocence with the dirty and insect-like underbelly of which we later discover is reflected in human form by Frank and co. 

Lynch communicates this idea brilliantly, however the idea itself is rather straightforward. That's the film in a nutshell; brilliantly told, but undeniably straight-forward.

<i>It's still great cinema, but it's just not complex or thoughtful cinema; you can go watch Eraserhead and Mulholland Drive for that.</i>",david lynch,2016-12-25
2016-12-27,8½,1963,https://boxd.it/cL9Ij,5,,"<i>Art is such a strange thing, nearly as strange to watch in some cases as it is to create.</i>

However, what people don't acknowledge about the very essence of the concept of ""art"" is just how loose the aforementioned term can often be. 

<i>""I really have nothing to say, but I want to say it all the same.""</i>

This quote, as well as the ultimate messiness of ""art"" which I am attempting so heavily to impose is what drives <i>8 1/2. </i>

It is what lends meaning to the meaningless, even in spite of the fact that the film's genius in and of itself lies not in it's ultimate purpose, but in it's astoundingly truthful confession that, perhaps, there is no purpose, nor genius to be found within any film or any art, none except that which the individual may bring of their own will, without even realizing they've done so.

It's remarkable that a filmmaker as seemingly absorbed into the fantasy of his own craft as Fellini could showcase such an acknowledgment of this fantasy, particularly at a time and in a place when so many Nouvelle Vague directors claimed their films to <i><b>be</b></i> reality.

But no, Fellini was more cutting, and more assertive. He knew the irony in such a portentous and woefully pretentious film movement, and as a result, had.... Absolutely nothing to say.

But what he eventually realized...

Was that in some cases.. 

a pointed <b>no</b>thing, is most certainty more powerful..

<i>than <b>some</b>thing...</i>","masterpiece, drama, federico fellini",2016-12-27
2016-12-29,The Elephant Man,1980,https://boxd.it/cNhY9,4.5,Yes,"<i>*The line between sentimentality and the genuine sadness and misery that life offers can often times be razor thin. </i>

Few films showcase the latter in a greater fashion than The Elephant Man. David Lynch's first Hollywood outing is an atmospheric work of art, an exercise in tone and feeling similar in many ways to that of Lynch's sophemore effort Eraserhead. 

One crucial seperation however is the <b>use</b> of mood; the beautiful black and white photography of The Elephant Man takes on a greater purpose in the story, not only coming to represent the period and world properly, but in showing us the darkness with which John Merrick's world was full of. 

A world in which no person can properly look you in the eye without being overcome with such profound sorrow just at your very existence, and even then, it still remains better than being confronted with those who'll laugh and sneer. 

Lynch's masterwork concerns itself with two non-submergable pillars of importance; 

<b>1)</b> Creating an engaging world made up of London's dim cobblestone streets, barely lit by candlelight and fog; mysterious yet opaque. And 
<b>2)</b> Showing the undoubtedly and undeniably depressing life of John Merrick, as well as the great positivity with which he projected onto it. 

The film is successful for these reasons, although what must be additionally mentioned is the films excellent pace, appropriately odd use of sound, and an absolutely astounding performance by John Hurt, who miraculously transcends his pounds of make-up, ultimately creating one of the most undoudebtly tragic characters in film history, and perhaps even reality. 

He did not choose to live this, and yet he must. 

<i>""My life is full,""</i> he says, <i>""my life is full because. . . I know I am loved.""</i> 

We can only hope.",david lynch,2016-12-28
2017-01-05,I Am Number Four,2011,https://boxd.it/cYlpf,,Yes,this film doesn't deserve stars,"trash, trash trash, trash trash trash, trash trash trash trash, trash trash trash trash trash, trash trash trash trash trash trash",2017-01-05
2017-01-13,Annie Hall,1977,https://boxd.it/d96mn,5,Yes,"I’m a cynic, and yet I've just had a profound experience the depths of which cannot be delineated into a comprehensive, sociological/philosophical language; it falls apart under scrutiny.

I feel aware of my Letterboxd audience of lovingly pretentious film students, and am confident that they don't want to hear me yabber on about a simple Woody Allen film called <i>Annie Hall</i> that doesn't need to be said is great anymore than it already has been said because everyone knows that it already is, even if they haven't seen it.

Hell, even I knew how great <i>Annie Hall</i> was before I'd seen it, so when I finally got around to visiting my local independent theatre to watch a brief revival screening, the process was simple. 

I sat down, stared at the screen, laughed a lot, then when it ended I exclaimed, ""wow, everybody was right, that has got to be one of the best films I've ever seen."" I then checked my regularly updated Letterboxd list of ""All Time Favorite Films,"" and thought ""oh, I should probably rank this some place where it can be well-recognized;"" I placed it in position 37.

And there it sat, collecting dust in the furthest reaches of my cinephiliac consciousness, hidden somewhere between my lost memories of childhood and the imposing satin sheets which used to hang above my bedroom walls.

Much time passed, with many films seen and even more passively witnessed, I made the odd choice to re-watch <i>Annie Hall</i> as I stayed home sick due to a fever (yes, I am a naiïve high school student, deal with it). And as I watched the film, I laid on my couch laterally, with all doors and windows shut tightly...

<i>And it was a different film...</i>

Not only did I watch the film, I felt I’d lived the film.

And not only did I laugh at the film, I chortled with the most classical glee.

In fact, I began to <i>feel</i> the film so deeply that when it came to the end, I experienced a moment which I have seldom enjoyed in all of my movie buff lifespan. 

For some unfathomable reason, a cosmic force washed over me and I... just sorta, you know. My eyes got misty, and I very nearly cried, and no movie, or in fact, <i>thing</i> in general has managed to get me near crying in years. Yet some <i>thing</i> emerged nonetheless as I watched <i>Annie Hall. </i>

Some <i>thing</i> I had railed against for as long as I could remember, and no longer felt like tossing aside. It was the <i>thing</i> which had followed me down corridors and side-streets and into concert halls; cinemas and metropolitan centers alike. It was a sort of death which I dreaded - it was fidelity.

The need for companionship... for sympathy, was haunting me. It was the ineffable need to be human. The need one feels when they suddenly realize how they’re worth is not only validated by themeselves but by their value to another. I had felt for the first time what it is to belong to humanity.

So when I nearly cried, it was a moment so profoundly transforming that I realized I was not just precipitating tears because of my appreciation for the film technically or the awesomeness of what I was seeing, but because I was genuinely reflecting on my own life, my own relationships with people; not just far away existential concepts, but my fellow humans with whom I felt I could truly identify. 

I thought about those who I had known, those who I had appreciated... those who I thought I could love but wasn't yet ready for. Those with whom I had fought and left, those with whom I had compromised and stayed; humans. All these miscellaneous thoughts and feelings are all the more revelatory coming from me because that which permeates the recesses of my mind is not often people and humans, but concepts.

<i>2001: A Space Odyssey</i> has been my favorite film for years, not necessarily because it’s the film I respond to the most, but because it’s the one which most fascinates me from an intellectual standpoint. It is disconnected from the human, and I now realize how comfortable that existential separation is to me. <i>

<i>Annie Hall<i> has made me realize my change in character - that I can no longer refute the human. It is a film so profoundly representative of real, human people that it in and of itself could easily be read as the ""Thus Spoke Zarathustra"" of human experience.

<i>Annie Hall</i> is the first film in my life since <i>2001: A Space Odyssey</i> which I feel has truly signaled a genuine maturation of my person, reminding me with a joy and wit unprecedented anywhere else in cinema that I have an unequivocal right to be me, and to hope that I can find meaning in the simple human interactions we're all gifted with right from the start of our lives.

In essence, <i>Annie Hall</i> reminds me that I'm getting older, and that the foremost priority in my life must be the human, regardless of how fervently I deny it. My existence can be clarified so long as I find, and perhaps even provide, joy and peace in my relationships with others, whether intellectual or emotional. 

Or maybe I am still just a pesky old cynic..",,2017-01-12
2017-02-07,God's Not Dead,2014,https://boxd.it/dI20R,1,,"<i>God's Not Dead</i> is a fascinating case study in when an intensely self-victimized, and cartoony film of devout Christian beliefs is able to reach a massively and observably liberal film community. 

This film's Letterboxd rating of 1.5 out of 5 seems somewhat inevitable due to the conscientious nature towards religion which generally seems to follow <b>this</b> (Letterboxds') sector of the film community. 

In many ways, <i>God's Not Dead</i> has the potential to be mindlessly rejected just on premise alone.

However, <i>God's Not Dead</i> has much more hidden under its sleeve...

It's a film which truly defies expectation...

It's a film which is not only easy to quickly dismiss just by its very nature, but... shockingly, even easier to dismiss under profound scrutiny of it's highly objectionable moral implications.

So thank you Harold Cronk, your contribution to film has been meaningful. Your film is now a unifying force among moviegoers everywhere, because whether you're an Orthodox Jew, impassioned Muslim, or devout christian; liberal or conservative, we can all agree on one thing: don't watch <i>God's Not Dead.</i>

<i><b>Note</b>:</i> if the filmmakers had taken a solid hour to further research Nietzsche's famous ""God is Dead"" line, then they'd realize that such a quotes' use in a philosophy class would be less about rejecting religion, and more about embracing <i>Human Exceptionalism</i>.

But alas, the filmmakers did not seem to take this into consideration...

Oh well.",,2017-02-06
2017-02-08,Silence,2016,https://boxd.it/dJ9aV,5,,"<i>Note: Star Rating Was Added on March 23rd</i>

Ironically, I've never been left quite so wordless...

I am overwhelmed by the power of this film. I'm not sure if I hate it or if I love it, but all I can say is that when addressing a film such as ""Silence,"" the title alone becomes a loaded word.

I suppose truthfully the only reaction anyone can have with this film is based purely, and I mean purely and completely on their own set of beliefs. ""Silence"" reaches past the point of objective cinematic criticism, and into a rarely seen no mans land of completely personalized, subjective interpretation.

Without becoming too self-indulgent or overbearing, it must be stated that I personally am not a religious person, nor have I ever been. 

I grew up in a mostly reform Jewish household, and thus my personal reaction should theoretically be less strong or divisive than it would likely be for others.

And yet, I still cannot help but find myself in shock at the sheer audacity of such a film as this. It builds and builds until it finally reaches what is, arguably, a muddled conclusion which seems to contradict itself when placed alongside the majority of the film.

...or does it?

or does it not...?

I don't know, and it seems no one knows, possibly not even Martin Scorsese, whose own personal uncertainty might've inadvertently helped create a film unlike any other. 

A film wherein self-doubt itself is baked into its very essence, as it's narrative, and characters, all seem to vary wildly and inconsistently almost by some sort of inadvertent design.

For now, having just recovered from the film, I refuse to give it a star rating.

Some films simply need time to settle, and time certainly seems to be something which this film will require.

Time, and thought; lots, and lots, of deep... thought.","better than you think, theatre, martin scorsese",2017-02-07
2017-02-21,Stop Making Sense,1984,https://boxd.it/ezMXB,5,Yes,"It's hard to really explain in simple terms what makes <b><i>Stop Making Sense</i> </b>such a moving film. 

Although I suppose I should take a step back first and clarify; <i>musically</i> moving, not emotionally. This is a film which dares you not to stand up and sway your hips alongside David Byrne and his company of heads.

Jonathon Demme's filmic translation of Byrne's concert conception is absolutely stunning, and actually manages to convey a sense energy by lacking excessive coverage and quick cutting. As David Byrne himself once said, Jonathon Demme's brilliance in documenting this concert is in his ""knowing what not to do,"" rather than assaulting the viewer with an overbearing visual presentation.

And somehow, that subtlety works. I remember the first time I watched the film after many years of reading about its spectacle, I was a bit confused. I'd expected to see something which this film wasn't; a narrative. I was sort of expecting <i>The Last Waltz</i> starring The Talking Heads. 

But of course, this film has much less narrative than <i>The Last Waltz</i>, and yet, is all the better for it.

As I watched the film, I had a bit of an immaculate realization; that music could be dialogue, that music <i>is</i> dialogue only told through motion and pitch rather than a coherent verbal language.

The beauty of <i>Stop Making Sense</i> is not in it's brilliant rendition of this Talking Heads concert, but in its simple yet profound understanding that music speaks for itself. 

It needs no narrative,
It needs no dialogue,
It only simply needs to <i>be.</i>

Also, Chiaroscuro lighting is nice, but I suppose that's beside the point...",cinerama,2017-02-20
2017-04-02,Thomas and the Magic Railroad,2000,https://boxd.it/g3Hbh,3.5,,"I have an irrational love for ""Thomas and the Magic Railroad,"" and its a ""love"" which I do retain with heavy contention.

There's no denial that the plot isn't even close to coherent, and that anyone who attempts to claim otherwise is clearly making a moor of themselves.

And yet, an appeal still remains for me, separate even from the fact that I grew up intently with this illogical and immeasurably nutsy film on VHS; a tape I watched so much in fact that today it skips wildly from scene to scene due to such heavy and frequent rewind.

Yes, as a child, I simply couldn't get enough of such a film, but then again I suppose how could anybody? Peter Fonda gives his most committed and drug-addled performance since ""Easy Rider,"" meanwhile Alec Baldwin gives his best performance to date, with a monologue about ""magic dust"" easily rivaling that of his infamous ""brass balls"" speech in both writing and execution.

The special effects are equally dazzling; the island of Sodor is brought to life not with poorly rendered CGI from it's era of burgeoning (the late 90s), but with an array of charming models, opticals, and large-scale sets, each giving off a whiff of antiquated charm.

And then of course, there's Thomas the anthropomorphized tank engine himself, whose stilted expressions and thinly sketched child-like persona render him as something of a charming wind-up toy.

All these bits of charm are irrefutably enhanced by a plot which ardently refuses to bend to logic, instead opting for a story as complex in structure as ""Catch-22,"" and as baffling in delivery as Bergman's ""Hour of the Wolf.""

All told, ""Thomas and the Magic Railroad"" could easily qualify as a film within ranking of ""2001"" and ""Eraserhead"" in its evolution of the cinematic experience, a film whose exterior sheen as a charming children's film eventually gives way to existentialist beauty, and reveals an understanding of Sartre's views on artistic futility, Freud's insights into childhood latency, and of course most importantly, the greed of Hollywood producers in profiting from a successful PBS television program.

It just turns out that this time, it actually worked.",,
2017-05-06,The Straight Story,1999,https://boxd.it/h0x5h,5,,"<b>Out of Time</b>

So much of life in the 21st century has become a competition; who can showcase greater aggression than the other? Our culture has evolved to a point in which our icons can do nothing but shout at us in one direction. 

The world has caught itself in a river rapid moving so fast, that not one person it seems has found time to stop and breathe. The modern landscape of entertainment has reflected that fact; Netflix doesn't require much consequence or reflection, at least not as much as a calming drive to the local Blockbuster rental facility might.

Then, there's <i style=""font-weight: bold;"">The Straight Story</i>, a film which <i>is </i>that reflective drive to the Blockbuster. It waits and waits, and all the while enjoys that waiting. This is a film which remembers that the moments between moments is what constitutes a life.

The sheer banality of <i>The Straight Story</i> is what I find particularly moving, that and the fact that such tenderness is being induced from a filmmaker whose talent once seemed exclusive to elephant men and self-mutilating puppetry. 

If anything, this is the film which proves David Lynch as a filmmaker capable of anything. His trademark cerebral pace and filmic mannerisms prove wonderfully endearing in telling a story so quaint, so wonderful, so true to the sincerity of life.

In my opinion, <i>The Straight Story</i> is very nearly Lynch's best film simply because it paints a portrait rarely seen in film, that of a man and a lifestyle so unabashedly genuine and slow that only a 1966 John Deere Lawn Tractor could act as it's literal and metaphorical vehicle.

When reflecting upon <i>The Straight Story, </i>I often enjoy comparing it to a similarly acclaimed film which was released pointedly in the same month, <i>Fight Club. </i>

Now, <i>Fight Club</i> is a much-oft cited landmark work of late-90s cinema. It speaks to a certain decade, and a certain mindset which rings true with an entire generation. It's also a film which wallows in loud-mouthed nihilism, narcissicism, and violence. <i>Fight Club</i> has a clear agenda, and throughout its runtime leaps and bounds at the audience unflinchingly with it.

Alvin Straight on the other hand, well he doesn't much care to get in anybody's way. He'd much rather quietly sit on his Lawn Tractor, and stare up into the stars.

""The worst past about getting old,"" he says, ""is remembering when you were young.""

Damn straight. 

Congratulations David Lynch, you've sincerely made the least cynical film of all time, and I'll love it until the day I get old and die.","harry dean stanton, david lynch",2017-05-05
2017-05-29,Being There,1979,https://boxd.it/hw8sJ,5,Yes,"Recently I've had a bit of a revelation about the art of the cinema, and it's something which I couldn't have foreseen at a slightly younger age.

This revelation is perhaps one which relates profoundly to André Bazin, a man whose musings on film had up until recently seemed foreign to me.

A film should be objective?
The director invisible?
The shots long and the editing slow?

How could this constitute great cinema?

Denying myself of this mentality, I approached <i><b>Being There</b></i> on my first viewing with a certain myopic cynicism. 

""<i>The story of a child-like old man whose only armor against the outside world is his knowledge of television? Pff, another silly cautionary tale about the excess of modern consumerism and mind-rotting television. I've seen it before.""</i>

I gave the film a letterboxd rating of 4 stars.

However, I found that as time went on the film continued to lurk in the back of my mind, and as I grew older, so too did my understanding of the film's socio-political underpinnings.

Although looking back, I suppose the line ""all you gotta be is white in America to get whatever you want,"" should've been a bit more of a dead-ringer.

Even past this more readily apparent layer of satire however, lies something even deeper and much less political. Within the story of Chauncey ""the"" Gardner lies a truth about all men and women from all walks of life.

That truth is as simple and unpretentious as anything presented in the film; that we are shadows. People walk about, day-to-day, convincing themselves of a world they think they know, and of the people who they believe they are.

Aristocratic men and women wander around luncheons and business conferences ruffling their feathers in tightly fitted suits, convincing themselves and others of their own importance. <b><i>Being There</i> </b>sees through this facade, and understands the inert banality which lies behind our daily performance. A persona which boils itself down to the singular platitudes.

""Hello.""
""Good day sir.""
""My day has been wonderful, how about yours?""
""The garden must wait until spring to flower.""

""Modern men,"" as T.S. Elliot once observed, ""are no more than stuffed shirts.""

No other movie could better exemplify this statement.

If <i><b>Being There</b></i> is classified as a fantasy, than the film has thoroughly proved its point.",,2017-05-28
2017-07-19,Amour,2012,https://boxd.it/iDZ3l,5,Yes,"I'd usually open my review with an overly-flowery analogy about the film at hand's thesis or philosophy; ontological priority... etc.

However, after watching <i>Amour</i>, banality seems to have beset me, and there's little to say other than precisely what I'm thinking.

<b><i>Amour </i></b>is about suffocation. It's about the age in which people stop wondering, or cavorting, or hoping. People find themselves trapped in the same chair everyday. Seated in front of the same cannabalising stereo system. Staring across the room at the same piano, from the same angle, every day. 

This treachery is soon supplanted however by death, and through <i>Amour</i>, death is what we see.

I see <i>death</i> everywhere in <i>Amour; </i>it takes on a stronger presence than even Bergman's vivid depiction in <i>The Seventh Seal.</i> It is ubiquitous. It is everywhere. It hides behind the curtains of Anne's bedroom, and the piano in Georges vacant music hall. It follows the characters right from the first scene, and I saw it every step of the way.

<i>Amour</i> is perhaps the greatest film of the decade, not because it breaks some sort of post-modern ground, but because it seems so sunken in just the opposite. It treads a minimalist style which the majority of filmmakers today seem to have either ignored or forgotten.

The movie itself is just as ancient as the characters; unable to move, stuck in the same chairs and classical music.

Stuck.",,2017-07-18
2017-08-26,"Synecdoche, New York",2008,https://boxd.it/jzOFz,5,Yes,"<b>I've avoided writing this review for a while now...</b>

Honestly, I feel a bit bad about it at this point. I just walked out of <i>Logan Lucky</i>, uplifted and hopeful, yet was once again nagged at the sight of a styrofoam gravestone laid out in preparation for the forthcoming Halloween season. Of course, how could anything else remind me?

<b><i>Synecdoche, New York</i></b> is a film... it stars Phillip Seymour Hoffman.

...hmm?

It's about...

...hmm?

There's no way to answer. This film is so much more than being <b>about</b> something. In fact, this is the rare film which transcends usage of the word <b>about</b> and becomes a movie which simply <b>is</b>.

It <b>is</b>...

What <b>is</b> it? How do I summarize the plot? 

What may be the greatest attribute of <b>Synecdoche </b>is that any attempt to recall the events of the film ends with something resembling poetry. 

Watching <b>Synecdoche</b> is less akin to viewing a movie than it is to reading the Mahabharata. It's a towering, edifying, unforgettable piece of work. Cliche usage of the word ""transcendent"" still can't even begin to describe the movie.

Where is this review going? Maybe the same place as the film, and perhaps as everybody reading this review; nowhere fast. 

Perhaps all that can really be said about <b>Synecdoche, New York</b> are the very words Roger Ebert immortalized in his aching four-star review in 2008...

<i>""There is no need to name the characters, name the actors, assign adjectives to their acting. Look at who is in this cast. You know what I think of them,"" - Ebert</i>

<b>Synecdoche, New York</b> simply can't be <i>reviewed</i>, it can only be decided.

Just try to hurry along and watch the film... before you can't.

And maybe also try to watch the movie while it's still relatively underground, because given 20, 30, maybe 40 years, this achievment might be regarded as being to film what Joyce’s “Ulysses” is to literature.

<b>Synecdoche, New York</b> is special, and the people who haven't seen it can't even begin to know how much of a gross understatement even that appraisal is.",,2017-08-25
2017-09-24,Vertigo,1958,https://boxd.it/kjCAJ,5,,"There aren't many movies which seem to creep up on you, able to summon a wind blowing across your neck with each thought or mention of it's title.

<i>Taxi Driver</i> is such a film.
<i>Solaris</i> is such a film.

<i><b>Vertigo</b> </i>is not such a film.
Or that is, it didn't seem to be.

The honest truth is that <i>Vertigo</i> did not genuinely make sense to me until I recalled the words and appraisals of David Fincher.

""What I love about <i>Veritgo</i> is that... it's just so perverted.""

or maybe when Francois Truffaut gave his two cents while speaking directly to Mr. Hitchcock.

""<i>Vertigo</i> is one of your most poetic films. It's more poetic than dramatic.""

This is the value of great writing on film. As these words and ideas pertaining to <i>Vertigo</i> penetrated my mind, bands of light ran through my head and the film did indeed <i>creep</i>, just as it should've.

I always like to presume myself as being ahead of films I watch. I'll step into a screening of <i>Annie Hall </i>or <i>A Clcokwork Orange </i>and think, ""well of course I'll love it, it's a masterpiece.""

<i>Vertigo</i> was a film I similarly suspected would immediately throw itself at the top of my ""Favorite Films"" list. Yet, the movie pulled one over on me, and Mr. Hitchcock indeed could've been snickering in the corner just as it had, because I was fooled.

The movie was ahead of me.

<i>Vertigo</i> initially confounded me more than entertained or provoked me. It's clash between old-Hollywood values and decidedly modern observations about sexual obsession, necrophilia, and perversion, were all a bit difficult to comprehend at once.

It seemed as though it would be so simple. Another Hitchcock film about a murder, a mystery, a whodunit. A love story, a detective story, a thrill ride with elegant production values and enormous wit. These attributes summarize all of Hitchcock's greatest works; <i>Psycho</i>, <i>Rear Window</i>, <i>North by Northwest</i>, <i>Shadow of a Doubt</i>, etc.

However, they do not describe <i><b>Vertigo</b></i>.

Hitchcock curtails his typical formula with such knowing precision that it's difficult not to view the man in a greater light than previously thought post-<i>Vertigo</i>. Francois Truffaut's praise of the director is in no way faint or ill conceived.

Film may have been a sideshow carnival attraction at the start of Hitchcock's life, but by the end of it, he personally had changed that stigma, and <i>Vertigo</i> maybe his greatest contribution to that revelation.","alfred hitchcock, masterpiece, 70mm, cinerama, jimmy stewart",2017-09-06
2017-10-24,Lucky,2017,https://boxd.it/l4ONJ,4.5,,"It's a platitude at this point to refer to anything as a ""<i>Swan Song</i>."" However, <i>Lucky</i> it seems is begging to be called one.

But never fear, because I have a thematic alternative...

<i><b>Lucky</b></i> is a kick, a stroke, a last breathe from a fading chanteuse. Harry Dean Stanton is a man whose face was destined to be etched in stone, seeing as perhaps it was already carved from stone.

All of this is foreskin though; observing the legacy of this legendary icon of cinematic triumph is not entirely the goal nor the purpose of his last film, and should not supplant proper judgement of the final product.

With that said, I'm glad to report that <i>Lucky</i> is just.. well, it's wonderful.

Never mind that the title is a bit oblique, or that the cast seems made up of retired supporting players from ""<i>T.J. Hooker"" or ""St. Elsewhere,</i> this is all part of the film's indelible charm. What's perhaps most appealing about <i>Lucky</i> though is that it plays not only as an homage to the immortal Stanton, but as a celebration of the art of character acting as well; a dignified Hollywood position as old as the industry itself.

Ed Begley Jr, James Darren, Beth Grant; these are all names most likely unfamiliar with audiences, but they each belong to a person whose face may just be strikingly familiar indeed, because you see, ""they were in that one movie, and I can't remember their name, but they were really good.""

<i>Lucky</i> is unabashedly devoted to this art of underdog celebrity, and it's tenderness is evident in almost every frame.

None of my praise thus far has even began to discuss the wonderful meditation on mortality, war-time reflection, small bars, cafes and fiestas that <i>Lucky</i> casually but resolutely explores; that's perhaps the mark of a great film, when you walk out humming of more than what happens directly throughout. The plot, dialogue and events hardly matter more than the tone and wisdom which magically arises from the film like warm steam.

If I were to recall, I would say there are three moments which stand out to me most.

<b>The first</b>; Harry Dean's heart-wrenching Hispanic ballad.

<b>The second</b>; co-star David Lynch (in an absolutely beautiful ode to his old friend) gives a spellbinding speech about the power of a tortoise. This is nearly as unforgettable a moment as the great director could create standing behind the camera rather than in front.

<b>The third</b> moment is perhaps the most important in the entire film. It's when Lucky, having come to terms with the inevitability of his own decay, saunters out into an empty plain, and stares up at a gigantic cacti. He likely realizes that the cacti had been there long before he was born, and that it would remain after he died. Lucky then smiles, looks away from the cacti, and toward the camera. 

Upon this simple moment, a pulse of warmth traveled through every member of the audience. In that moment, the real Harry Dean emerged, and he was smiling.

When a face carved of stone can manage, at the end of a life, to muster that smile, than something very much has gone right.

What has gone right you may ask? <i>Lucky;</i> the film itself, the tribute to Harry Dean. 

But then so too has everything about Harry Dean Stanton's life and career gone right, indisputably so. His personage has become more than that of a character actor, but of an everlasting monument to an era long-gone.

So goodbye <i>Paris, Texas</i>, goodbye <i>Repo Man.</i> Goodbye <i>Alien</i>, and <i>Pretty in Pink</i>, <i>Red Dawn</i>, and <i>Cool Hand Luke.    </i>

The soul of your films has passed on, and his name was <i>Harry Dean Stanton.</i>

Yet he'll continue to live on, perhaps for longer than any of us could hope for; only in the movies though...

<b>Only in the movies.</b>","harry dean stanton, david lynch, drama, charming",2017-10-22
2017-11-03,Frances Ha,2012,https://boxd.it/ll4Lh,5,Yes,"<i>“Evan,”</i><b> </b>you may ask<i>,</i> <i>“why in the hell did you rate <b>Frances Ha </b>a 5/5?”</i>

Truthfully, I don’t know.

Upon watching this film on its initial theatrical release, I felt little for it. It was a movie which desired much too much to be called <i>cute,</i> yet ultimately wanted to make a quietly wistful statement about a young adult’s coming-of-age without really seeming to have the consequence to do so.

Four years pass; why can’t I shake this film yet? I’ve seen so many like it, yet this one, unlike many of the others, has hit the wall, managed to stick, and proceeded to run forever through the back-lit caverns of my mind for four damn years. 

I’ve wondered and wondered about what irresistible property this film possesses, yet come up with nothing but platitudes.

<b>“It’s charming,”</b> is a classic. Or perhaps the good old <b>“it’s tender and sincere,”</b> that was always the most earnest disposition.

However, I think I’ve finally resolved as to why the film is special beyond the words of most atypical praise.

Admirers claim the film to be sharp, insightful; it takes inspiration from the best Woody Allen and French New Wave films, and tells a story which many can relate to. However, the film’s great virtue lies not in it’s relatability to the audience and their lives, but in it’s relatability to their pasts.

Much like films such as <i>Annie Hall</i> and <i>Last Year at Marienbad</i>, <i>Frances Ha</i> is entrenched in a memory. 

It almost seems as though the first half of the film has been told about the last half, affecting the storytelling and reminding itself of the good times over the bad, of the innocent laughs which would come before the harsh storms, and of moments so tender and wonderful that they can only be recalled in glamorous montage.

Akin to classical literature, Frances Ha tells a story of humor on its surface, yet guilelessly flows just above a river of remembrance, of sadness, of a desire to be young. It’s a film about youth which makes it’s audience feel old.

Much like memory itself, Frances Ha accumulates over time, and grows sadder but more gratifying upon reflection. 

I was conned upon first viewing, just as Captain Ahab had been when the wind went out of sail. I was conned not by the film but by myself. In my attempts to over-intellectualize all aspects of being, I had actually been starved of confronting life’s unabashed messiness.

<i>Frances Ha</i> embraces this messiness in a way that is so endearing it’s almost insulting. 

Or maybe uplifting... I can’t be sure.",better than you think,2017-11-02
